,,Lowes.com,,,,,,,,,,,,,,,,
,MODEL MATCH,BRAND,MODEL NUMBER,MSRP,MAP,MODEL CHECKED,MSRP CHECK,PRICE CHECK,NET PRICE CHECK,AVAILABLE CHECK,NEXT AVAILABLE CHECK,ETA CHECK,Collected @,Status,MSRP Difference,,Status,Mean
,FALSE,GE APPLIANCES,JGP336WEDWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP336CEDCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP336BEDBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP333SETSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP333DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP333DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP330WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP330SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP330CEKCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP330BEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP329SETSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP329DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP329DETCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP329DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328WEJWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328WECWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328SEJSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328CEKCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328CEJCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328CECCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328BEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328BEJBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP328BECBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP326WEFWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP326CEFCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP326BEFBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP321EJWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGP321EJBL,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS80WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS80SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS80SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS80DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS80DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS80BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS66FEKDS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS65REFSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS65DEFWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS65DEFBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS64REFSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS64DEFWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS64DEFBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS62REKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS62DEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS62DEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS60REFSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS60GEKSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS60GEFSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS60DEFWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS60DEFCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS60DEFBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23SETSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23SEHSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23DETCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23CELCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS23BEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS22WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS22BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS22BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS21DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS21DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS21DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS20BEAAD,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18SETSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18SERSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18MENBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18GETSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18GERSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18DETCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18DENWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18DENCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS18DENBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS17PEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS17PEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS17PEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS17DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS17DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS17BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS14PCFWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS14PCDWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10GEFSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10DEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10DEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10DEFWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10DEFCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10DEFBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS10BEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS09PEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07SETSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07SEPSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07PEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07PEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07PEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07DETCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS07DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04PPTWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04PPMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04PPHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04PPHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04PPHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04BPMWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04BETWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04BEMWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBS04BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP99CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP99BEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP90MEHBC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP90MEBBC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP89SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP89DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP89DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88CELCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88CEKCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP88BEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86WEBWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86CEBCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86BEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP86BEBBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85WEJWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85SEJSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85SEHSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85CELCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85CEJCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85BEJBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP85BEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP80WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP80SEHSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP80CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP80BEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP79WEBWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP79CEBCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36WEJWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36SEJSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36CELCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36CEJCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP36BEJBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35WEJWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35WEAWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35SEJSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35CEJCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35CEACC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35BEJBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP35BEABB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP34WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP34SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP34BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33SETSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33SEHSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33DETCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33CELCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP33BEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32WEJWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32SENSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32CELCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP32BELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30WEAWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30CEACC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30BEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP30BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29MEMBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29MELBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29MEKBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29EELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP29EEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28WELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28WEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28WEJWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28WEAWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28TELWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28SETSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28SEMSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28SELSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28SEKSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28SEJSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28SEHSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28METBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28MEMBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28MELBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28MEKBS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28EELBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28EEKBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28EEJBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28EEHBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28DETWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28DETBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BELWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BELCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEKWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEJWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEJCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEAWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP28BEACT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP26DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP26DEMCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP26CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP25SENSS,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP25GERSA,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP25DEMWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP25DEMBB,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP24BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP24BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP24BEAWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBP24BEACT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBC20WEHWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBC20CEHCC,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBC20BEHWH,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGBC20BEHCT,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGB928TEKWW,,,,,,,,,,,No Record Found,,,,
,FALSE,GE APPLIANCES,JGB928SELSS,,,,,,,,,,,No Record Found,,,,
